Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1 ,Control_Sample2 ,Control_Sample3
ENSMUSG00000074345,20,0,0,0,0,26
ENSMUSG00000111379,0,0,0,0,0,20
ENSMUSG00000110854,0,0,0,0,0,0
ENSMUSG00000032274,0,0,0,0,0,0
ENSMUSG00000074343,0,0,0,0,0,0
ENSMUSG00000046167,0,0,0,0,0,0
ENSMUSG00000032253,2766,2204,2555,1813,2394,1937
ENSMUSG00000111839,0,0,0,0,0,0
ENSMUSG00000099188,0,0,0,0,0,0
ENSMUSG00000111774,0,0,0,0,0,0
ENSMUSG00000062762,314,214,310,276,210,229
ENSMUSG00000098985,0,0,0,0,14,0
ENSMUSG00000032118,0,0,0,0,0,0
ENSMUSG00000066456,84,15,178,23,71,0
ENSMUSG00000102882,0,0,0,0,0,0
ENSMUSG00000101144,0,0,0,0,0,0
ENSMUSG00000104080,0,0,0,0,0,0
ENSMUSG00000111443,0,0,0,0,0,0
ENSMUSG00000032258,48,7,78,28,0,64
ENSMUSG00000058838,10,5,31,5,4,20
ENSMUSG00000099718,0,0,0,0,0,0
ENSMUSG00000103044,0,0,0,0,0,0
ENSMUSG00000099816,0,0,0,0,0,0
ENSMUSG00000100027,0,0,0,0,0,0
ENSMUSG00000041268,1795,1495,1380,1505,1431,1498
ENSMUSG00000032261,736,193,549,406,694,627
ENSMUSG00000110950,0,0,0,32,34,0
ENSMUSG00000111820,0,0,0,0,0,0
ENSMUSG00000035934,0,0,0,0,0,0
ENSMUSG00000100155,0,0,0,0,0,0
ENSMUSG00000046460,0,0,0,0,0,0
ENSMUSG00002075788,0,0,0,0,0,0
ENSMUSG00000093721,0,0,0,0,0,0
ENSMUSG00002076608,0,0,0,0,0,0
ENSMUSG00000110722,0,0,0,0,0,0
ENSMUSG00000111254,0,0,0,0,0,0
ENSMUSG00002076938,0,0,0,0,0,0
ENSMUSG00000037493,0,0,6,0,0,0
ENSMUSG00000032262,0,0,0,0,0,0
ENSMUSG00000032121,56,59,65,0,0,78
ENSMUSG00000032279,199,92,246,157,107,151
ENSMUSG00000038379,179,114,118,45,23,109
ENSMUSG00000032281,0,25,28,74,0,87
ENSMUSG00000110867,0,0,0,0,0,1
ENSMUSG00000111769,0,0,0,0,0,0
ENSMUSG00000032122,2327,2318,3432,2092,2249,2595
ENSMUSG00000111797,0,0,0,0,0,0
ENSMUSG00000111439,0,0,0,0,0,0
ENSMUSG00000111681,39,29,26,27,0,20
ENSMUSG00000111738,0,0,0,40,0,18
ENSMUSG00000032285,0,0,0,0,0,0
ENSMUSG00000093441,0,0,0,0,0,0
ENSMUSG00000032263,37,27,0,37,0,38
ENSMUSG00000119127,0,0,11,0,0,5
ENSMUSG00000101077,29,0,1,0,0,0
ENSMUSG00000111757,24,0,0,30,16,0
ENSMUSG00000077666,0,0,0,0,0,0
ENSMUSG00000111616,0,0,0,0,0,0
ENSMUSG00000099927,1,3,1,1,0,0
ENSMUSG00000111245,0,0,0,0,0,0
ENSMUSG00000065122,0,0,0,0,0,0
ENSMUSG00000111770,0,0,0,0,0,0
ENSMUSG00000099724,0,0,0,0,0,0
ENSMUSG00000111500,0,0,0,0,0,0
ENSMUSG00000102064,0,0,0,0,0,0
ENSMUSG00000110783,0,0,0,0,0,0
ENSMUSG00000099779,0,0,1,0,0,0
ENSMUSG00000101673,0,0,0,0,0,0
ENSMUSG00000111281,0,0,0,0,0,0
ENSMUSG00000111822,0,0,0,0,0,0
ENSMUSG00000065274,0,0,0,0,0,0
ENSMUSG00000110956,0,0,0,0,0,0
ENSMUSG00000111386,0,0,0,0,0,0
ENSMUSG00000061559,33,10,67,76,118,75
ENSMUSG00000032291,0,0,0,0,0,0
ENSMUSG00000091816,0,0,0,0,0,0
ENSMUSG00000111686,51,36,11,26,17,33
ENSMUSG00000034303,100,42,69,46,12,92
ENSMUSG00000091425,0,0,0,0,0,0
ENSMUSG00000010045,98,48,24,28,67,58
ENSMUSG00000111421,0,0,0,0,0,0
ENSMUSG00000111748,39,0,0,0,42,0
ENSMUSG00000111481,26,35,0,11,2,1
ENSMUSG00000037190,132,24,46,0,26,19
ENSMUSG00000032293,624,680,821,412,680,645
ENSMUSG00000046240,0,0,0,0,0,0
ENSMUSG00000035878,0,0,49,0,0,0
ENSMUSG00000044820,0,0,0,0,0,0
ENSMUSG00000010057,0,33,48,28,76,79
ENSMUSG00000035941,322,288,452,292,223,367
ENSMUSG00000103715,0,0,0,0,0,0
ENSMUSG00000065706,0,0,0,0,0,0
ENSMUSG00000099980,0,1,0,19,1,2
ENSMUSG00000100019,0,0,0,0,0,0
ENSMUSG00000010044,0,0,0,40,12,0
ENSMUSG00000035274,0,0,0,0,0,0
ENSMUSG00000110946,0,0,0,0,0,0
ENSMUSG00000102300,0,0,0,0,0,0
ENSMUSG00000111418,0,0,0,0,0,0
ENSMUSG00000032415,0,0,0,0,0,0
ENSMUSG00000083731,0,0,0,0,0,0
ENSMUSG00000032301,293,128,187,271,446,224
ENSMUSG00000010067,112,139,123,102,75,109
ENSMUSG00000035594,0,0,0,0,0,0
ENSMUSG00000010054,11,69,73,25,15,156
ENSMUSG00000010047,39,73,147,25,32,0
ENSMUSG00000089935,0,0,0,0,0,0
ENSMUSG00000032303,0,0,0,0,0,0
ENSMUSG00000035200,0,0,0,0,0,0
ENSMUSG00000111050,0,0,0,0,0,0
ENSMUSG00000111750,0,0,0,0,0,0
ENSMUSG00000111157,0,0,0,0,0,34
ENSMUSG00000110793,0,0,0,0,0,0
ENSMUSG00000010051,176,136,215,108,114,199
ENSMUSG00000079334,56,206,89,103,117,57
ENSMUSG00000036091,70,1,61,0,0,68
ENSMUSG00000032307,246,361,343,218,216,429
ENSMUSG00000032125,0,0,0,0,0,0
ENSMUSG00000010048,29,0,37,0,43,26
ENSMUSG00000034973,812,342,689,440,390,451
ENSMUSG00000103409,0,0,0,0,0,0
ENSMUSG00000103164,0,0,0,0,0,0
ENSMUSG00000032309,127,63,200,152,108,203
ENSMUSG00000103731,0,0,32,0,0,0
ENSMUSG00000032311,75,0,121,19,14,1
ENSMUSG00000082744,0,0,0,0,31,0
ENSMUSG00000032128,0,0,0,51,0,0
ENSMUSG00000056131,38,44,19,41,142,109
ENSMUSG00000111702,0,0,0,0,0,0
ENSMUSG00000032417,0,19,23,60,0,0
ENSMUSG00000032313,0,0,0,2,0,2
ENSMUSG00000042138,98,22,152,141,77,116
ENSMUSG00000110993,53,110,58,68,24,36
ENSMUSG00000032314,278,254,231,173,166,135
ENSMUSG00000110926,0,20,1,0,0,0
ENSMUSG00000032318,0,0,0,0,0,0
ENSMUSG00000090270,0,0,0,0,0,0
ENSMUSG00000001946,0,0,0,0,0,0
ENSMUSG00000001943,0,0,0,0,0,0
ENSMUSG00000053310,0,0,0,0,0,0
ENSMUSG00000034007,236,39,234,167,208,158
ENSMUSG00000064472,0,0,0,0,0,0
ENSMUSG00000001942,480,480,611,264,486,375
ENSMUSG00000110989,0,0,0,0,0,0
ENSMUSG00000001948,0,0,0,8,10,24
ENSMUSG00000032320,293,145,312,106,108,252
ENSMUSG00000011114,227,156,330,252,156,299
ENSMUSG00000011118,0,0,0,0,0,0
ENSMUSG00000057969,22,0,17,0,0,0
ENSMUSG00000097946,0,0,0,0,0,0
ENSMUSG00000059252,9,0,17,0,20,18
ENSMUSG00000061165,0,0,0,0,0,0
ENSMUSG00000110526,0,0,0,0,0,0
ENSMUSG00000032322,360,392,299,204,273,391
ENSMUSG00000063350,0,0,0,0,0,0
ENSMUSG00000058628,0,0,0,0,0,0
ENSMUSG00000066750,0,0,0,0,0,0
ENSMUSG00000065620,0,0,0,0,0,0
ENSMUSG00000111310,0,0,0,0,0,0
ENSMUSG00000066749,0,0,0,0,0,0
ENSMUSG00000032562,2707,3090,3784,2054,2010,2977
ENSMUSG00000066748,0,0,0,0,0,35
ENSMUSG00000032324,63,90,84,109,88,192
ENSMUSG00000102324,83,0,206,71,36,37
ENSMUSG00000110680,0,0,0,0,0,0
ENSMUSG00000066747,0,0,0,0,0,0
ENSMUSG00000110675,0,0,0,0,0,0
ENSMUSG00000110535,0,0,0,0,0,0
ENSMUSG00000060583,0,0,0,0,0,0
ENSMUSG00000110705,0,0,0,0,0,0
ENSMUSG00000074305,3782,3477,4754,2595,2618,3314
ENSMUSG00000110513,0,0,0,0,0,0
ENSMUSG00002075524,0,0,0,1,0,1
ENSMUSG00000099543,41,0,32,43,0,69
ENSMUSG00000097111,85,0,50,0,0,76
ENSMUSG00000094461,0,0,0,0,0,0
ENSMUSG00000102617,106,35,106,68,140,84
ENSMUSG00000102419,160,25,186,126,138,203
ENSMUSG00000095893,0,0,0,0,0,0
ENSMUSG00000096424,0,0,0,0,0,0
ENSMUSG00000110602,0,0,0,0,0,0
ENSMUSG00000096167,0,0,0,0,0,0
ENSMUSG00000095527,0,0,0,0,0,0
ENSMUSG00000096356,0,0,0,0,0,0
ENSMUSG00000111874,0,0,0,0,0,0
ENSMUSG00000047897,0,0,0,18,0,0
ENSMUSG00000032329,288,254,327,149,374,244
ENSMUSG00000032872,431,482,368,343,604,398
ENSMUSG00000099539,0,0,0,0,0,0
ENSMUSG00000118653,17,2,47,0,2,35
ENSMUSG00000111343,0,0,2,0,0,0
ENSMUSG00000110821,0,0,0,0,0,0
ENSMUSG00000111201,0,0,0,0,0,0
ENSMUSG00000097870,0,0,0,0,0,0
ENSMUSG00000111032,1,0,0,1,0,1
ENSMUSG00000042761,0,0,0,0,0,0
ENSMUSG00000102830,0,0,0,0,0,0
ENSMUSG00000094380,0,0,0,0,0,0
ENSMUSG00000096794,0,0,0,0,0,0
ENSMUSG00000039962,0,0,0,0,0,0
ENSMUSG00000094810,0,0,0,0,0,0
ENSMUSG00000077240,0,0,0,0,0,0
ENSMUSG00000110991,0,0,0,0,0,0
ENSMUSG00000049556,0,0,0,26,0,0
ENSMUSG00000111037,0,0,0,0,0,0
ENSMUSG00000062621,0,0,0,0,0,0
ENSMUSG00000060114,0,0,0,0,0,0
ENSMUSG00000056919,334,383,257,194,257,421
ENSMUSG00000045620,0,0,0,0,0,0
ENSMUSG00000111448,0,0,0,0,0,0
ENSMUSG00002076616,3,0,0,0,0,0
ENSMUSG00000099385,0,0,0,0,0,0
ENSMUSG00000102683,0,0,0,0,0,0
ENSMUSG00000059189,0,0,0,0,0,0
ENSMUSG00000032911,20,70,2,0,52,133
ENSMUSG00000047050,0,0,0,0,0,0
ENSMUSG00000110888,0,0,0,0,0,0
ENSMUSG00000032733,137,122,206,97,20,167
ENSMUSG00000111629,0,0,0,0,0,0
ENSMUSG00000032419,0,0,0,20,0,0
ENSMUSG00000110930,0,0,0,0,0,0
ENSMUSG00000103710,0,0,0,0,0,0
ENSMUSG00000032288,34,31,55,20,66,12
ENSMUSG00000102043,0,0,0,0,0,0
ENSMUSG00000118943,0,0,0,0,0,0
ENSMUSG00000077553,0,0,0,0,0,0
ENSMUSG00000099584,0,0,0,0,0,0
ENSMUSG00000099886,0,0,0,0,0,0
ENSMUSG00000102075,0,0,0,0,0,0
ENSMUSG00000055334,0,0,10,38,28,33
ENSMUSG00000032290,159,210,428,241,223,273
ENSMUSG00000034684,0,0,35,27,0,0
ENSMUSG00000111764,0,0,0,0,0,0
ENSMUSG00000018620,1,0,0,0,0,0
ENSMUSG00000086381,0,0,0,0,0,0
ENSMUSG00000110936,0,0,0,0,0,0
ENSMUSG00000111188,0,0,0,0,0,0
ENSMUSG00000043911,0,0,0,0,0,0
ENSMUSG00000018623,0,0,0,0,0,0
ENSMUSG00000110887,0,0,0,0,0,0
ENSMUSG00000074516,31,0,18,0,1,6
ENSMUSG00000044798,0,0,0,0,0,0
ENSMUSG00000062103,0,0,0,0,0,0
ENSMUSG00000047667,0,0,0,0,0,0
ENSMUSG00000111453,0,0,0,0,0,0
ENSMUSG00000064333,0,0,0,0,0,0
ENSMUSG00000111420,0,0,0,0,0,0
ENSMUSG00000111799,0,0,0,0,0,0
ENSMUSG00000111708,0,0,0,0,0,0
ENSMUSG00000063221,0,0,0,0,0,0
ENSMUSG00000110964,0,0,0,0,0,0
ENSMUSG00000110792,0,0,0,0,0,0
ENSMUSG00000110849,0,0,0,0,0,0
ENSMUSG00000058515,0,0,0,0,0,0
ENSMUSG00000057424,0,0,0,0,0,0
ENSMUSG00000059595,0,0,0,0,0,0
ENSMUSG00000058820,0,0,0,0,0,0
ENSMUSG00002076738,0,0,0,0,0,0
ENSMUSG00000094182,0,0,0,0,0,15
ENSMUSG00000111684,0,0,0,0,0,1
ENSMUSG00002075940,0,0,0,0,0,0
ENSMUSG00000048501,0,0,0,0,0,0
ENSMUSG00000111781,0,0,0,0,0,0
ENSMUSG00000110897,0,0,0,0,0,0
ENSMUSG00000111018,0,0,0,0,0,0
ENSMUSG00000049708,0,0,0,0,0,0
ENSMUSG00000110736,0,0,0,0,0,0
ENSMUSG00000094970,0,0,0,0,0,0
ENSMUSG00000110875,0,0,0,0,0,0
ENSMUSG00000096555,0,0,0,0,0,0
ENSMUSG00000096109,0,0,0,0,0,0
ENSMUSG00000042557,486,545,708,457,805,674
ENSMUSG00000094254,0,0,0,0,0,0
ENSMUSG00000095774,0,0,0,0,0,0
ENSMUSG00000111541,0,0,0,0,0,0
ENSMUSG00000093934,0,0,0,0,0,0
ENSMUSG00000094449,0,0,0,0,0,0
ENSMUSG00000031870,0,0,0,0,0,0
ENSMUSG00000078117,4,0,0,0,0,0
ENSMUSG00000044292,0,0,0,0,0,0
ENSMUSG00000059473,0,0,22,0,0,0
ENSMUSG00000060254,0,0,0,0,0,0
ENSMUSG00000046678,0,0,0,0,0,2
ENSMUSG00000111553,0,0,0,0,0,0
ENSMUSG00000049010,0,0,0,0,0,0
ENSMUSG00000044205,0,0,0,0,0,0
ENSMUSG00000050730,0,0,0,0,0,0
ENSMUSG00000085253,0,0,0,0,0,0
ENSMUSG00000088076,0,0,0,0,0,0
ENSMUSG00000045812,0,0,1,0,0,0
ENSMUSG00000111061,0,0,0,0,0,0
ENSMUSG00000111317,0,0,0,0,0,0
ENSMUSG00000111284,0,0,0,0,0,0
ENSMUSG00000049073,0,0,0,0,0,0
ENSMUSG00000040541,0,0,0,0,0,0
ENSMUSG00000051095,0,0,0,0,1,0
ENSMUSG00000025602,14,80,22,0,0,81
ENSMUSG00000039488,0,0,0,0,0,0
ENSMUSG00002076376,0,0,0,0,0,0
ENSMUSG00000098408,0,0,0,0,0,0
ENSMUSG00002076070,0,0,0,0,0,0
ENSMUSG00002076846,0,0,0,0,0,0
ENSMUSG00000111648,0,0,30,0,0,0
ENSMUSG00000111209,0,0,0,0,0,0
ENSMUSG00000109590,0,0,0,0,0,0
ENSMUSG00000111568,0,0,0,0,0,0
ENSMUSG00000110951,0,0,0,0,0,0
ENSMUSG00000111691,0,0,0,0,0,0
ENSMUSG00000110942,0,0,0,0,0,0
ENSMUSG00000110734,0,0,0,0,0,0
ENSMUSG00000111503,0,0,0,0,0,0
ENSMUSG00000110858,0,0,0,0,0,0
ENSMUSG00000111458,0,0,0,0,0,0
ENSMUSG00000111111,0,0,0,0,0,0
ENSMUSG00000111810,0,0,0,0,0,0
ENSMUSG00002074896,0,0,0,0,0,0
ENSMUSG00000111552,0,0,0,0,0,0
ENSMUSG00000098228,0,0,0,0,0,0
ENSMUSG00000032580,1337,1019,1402,1063,1425,910
ENSMUSG00000102899,32,29,13,0,81,64
ENSMUSG00000032295,215,165,312,96,82,217
ENSMUSG00000049281,0,36,34,44,0,38
ENSMUSG00000111509,0,0,0,0,0,0
ENSMUSG00000031925,149,48,213,108,106,201
ENSMUSG00002075655,0,0,0,0,0,0
ENSMUSG00000111698,0,0,0,0,0,0
ENSMUSG00000032298,40,28,67,0,0,26
ENSMUSG00000032299,141,37,95,83,111,18
ENSMUSG00000100282,0,0,0,0,0,0
ENSMUSG00000032582,1084,542,798,464,815,1042
ENSMUSG00000102670,20,0,0,32,4,0
ENSMUSG00000031918,469,144,153,151,331,625
ENSMUSG00000070298,0,0,0,0,0,0
ENSMUSG00000032583,96,33,95,41,0,27
ENSMUSG00000032300,435,221,522,340,193,272
ENSMUSG00000111457,0,0,0,0,0,0
ENSMUSG00000066626,4,1,2,0,0,0
ENSMUSG00000063849,53,32,82,111,90,73
ENSMUSG00000040722,135,131,142,105,179,138
ENSMUSG00000111380,37,21,0,0,0,0
ENSMUSG00000111414,0,0,0,0,0,0
ENSMUSG00000074280,1,3,0,0,0,0
ENSMUSG00000062309,0,1,0,0,0,0
ENSMUSG00000079427,303,157,126,197,42,182
ENSMUSG00000000088,44,17,119,52,101,59
ENSMUSG00000097445,30,31,32,0,36,5
ENSMUSG00000074149,0,0,0,0,0,0
ENSMUSG00000040111,1254,1144,1112,1179,808,745
ENSMUSG00000099974,40,33,0,62,0,23
ENSMUSG00000103165,0,0,0,0,0,0
ENSMUSG00000077258,0,0,0,0,0,0
ENSMUSG00000103837,0,0,0,0,0,0
ENSMUSG00000101698,0,1,1,0,1,0
ENSMUSG00000087047,35,2,0,0,0,0
ENSMUSG00000032305,125,124,87,99,178,116
ENSMUSG00000067399,9,39,27,59,29,0
ENSMUSG00000031922,365,183,229,74,119,157
ENSMUSG00000032306,83,110,116,42,40,29
ENSMUSG00000097177,25,21,0,29,1,0
ENSMUSG00000101865,0,0,0,0,0,0
ENSMUSG00000119491,0,0,0,0,0,0
ENSMUSG00000097677,0,31,0,0,0,0
ENSMUSG00000099930,0,0,21,0,0,0
ENSMUSG00000077554,0,0,0,0,0,0
ENSMUSG00000102037,14,0,0,0,0,31
ENSMUSG00000103581,0,0,0,5,1,1
ENSMUSG00000103336,0,0,0,0,0,0
ENSMUSG00000118728,0,0,0,0,1,0
ENSMUSG00000100602,0,0,2,0,0,0
ENSMUSG00000040188,103,270,483,390,253,239
ENSMUSG00000037808,545,213,626,347,445,612
ENSMUSG00000079162,0,0,0,0,0,0
ENSMUSG00000111012,0,0,0,0,0,0
ENSMUSG00000111100,0,0,0,0,0,0
ENSMUSG00000111871,0,0,0,0,0,0
ENSMUSG00000111489,0,0,0,0,0,0
ENSMUSG00000111479,0,0,0,0,0,0
ENSMUSG00000111803,0,0,0,0,0,0
ENSMUSG00000111695,0,0,0,0,0,0
ENSMUSG00000111097,0,0,0,0,0,0
ENSMUSG00000074146,0,0,0,0,0,0
ENSMUSG00000032023,0,0,0,0,0,0
ENSMUSG00000111346,0,0,0,0,0,0
ENSMUSG00000077465,0,0,0,0,0,0
ENSMUSG00000032308,58,82,115,49,144,123
ENSMUSG00000089929,34,20,11,51,53,0
ENSMUSG00000100838,0,0,0,0,0,0
ENSMUSG00000039714,1,0,0,0,0,0
ENSMUSG00000066442,247,177,276,124,88,125
ENSMUSG00000103247,100,195,183,67,167,260
ENSMUSG00000111806,0,0,58,0,0,11
ENSMUSG00000056271,0,0,0,0,0,0
ENSMUSG00000032009,17,28,0,60,3,60
ENSMUSG00000032021,0,0,0,0,0,0
ENSMUSG00000111555,0,0,0,0,0,0
ENSMUSG00000039313,0,0,0,0,0,0
ENSMUSG00000037419,187,366,230,274,315,280
ENSMUSG00000111274,11,0,4,0,0,2
ENSMUSG00000111451,0,0,0,0,0,0
ENSMUSG00000111569,0,0,0,0,0,0
ENSMUSG00000111786,0,0,0,0,0,0
ENSMUSG00000111426,0,0,0,0,0,0
ENSMUSG00000111252,0,0,0,0,0,0
ENSMUSG00000098832,0,0,0,0,0,0
ENSMUSG00000032353,192,291,152,94,109,130
ENSMUSG00000053914,0,0,0,0,0,0
ENSMUSG00000047606,0,0,0,0,0,0
ENSMUSG00000100523,0,0,0,0,0,0
ENSMUSG00000065596,0,0,0,0,0,0
ENSMUSG00000098727,0,0,0,0,0,0
ENSMUSG00000098627,0,0,0,0,0,15
ENSMUSG00000004096,392,101,313,274,196,301
ENSMUSG00000111612,0,0,0,0,0,0
ENSMUSG00000013076,0,0,1,33,0,27
ENSMUSG00000111540,0,0,0,25,0,0
ENSMUSG00000111198,0,0,0,0,0,0
ENSMUSG00000111085,0,0,0,0,0,0
ENSMUSG00000111330,0,0,0,0,0,0
ENSMUSG00000111483,0,0,0,0,0,0
ENSMUSG00000032020,780,737,695,518,315,818
ENSMUSG00000110914,321,239,493,205,286,391
ENSMUSG00000110747,26,0,37,0,0,0
ENSMUSG00000111337,0,0,0,0,0,0
ENSMUSG00000032356,0,0,4,0,29,0
ENSMUSG00002075791,0,0,0,0,0,0
ENSMUSG00000100060,0,0,0,0,0,0
ENSMUSG00000111308,0,0,0,1,0,0
ENSMUSG00000036912,0,0,0,0,0,0
ENSMUSG00000032312,518,286,537,222,275,378
ENSMUSG00000074508,0,0,0,0,0,0
ENSMUSG00000082564,0,0,0,0,0,0
ENSMUSG00000049307,0,13,1,0,16,0
ENSMUSG00000031927,0,0,0,0,0,0
ENSMUSG00000031931,112,130,153,22,182,124
ENSMUSG00000064909,0,0,0,0,0,0
ENSMUSG00000111593,0,0,0,0,0,0
ENSMUSG00000032359,258,503,438,354,254,402
ENSMUSG00000110885,0,0,0,0,0,0
ENSMUSG00000111462,0,0,0,0,0,0
ENSMUSG00000110801,0,0,0,0,0,0
ENSMUSG00000093011,0,0,0,0,0,0
ENSMUSG00000092770,0,0,0,0,0,0
ENSMUSG00000111854,0,0,0,0,0,0
ENSMUSG00000100158,0,0,0,0,0,0
ENSMUSG00000093354,0,0,0,0,0,0
ENSMUSG00000111107,0,0,0,0,0,0
ENSMUSG00000110727,0,0,0,0,0,0
ENSMUSG00000110862,0,0,0,0,0,0
ENSMUSG00000111511,0,0,0,0,0,0
ENSMUSG00000110981,0,0,0,28,0,0
ENSMUSG00000111156,0,0,0,0,0,0
ENSMUSG00000111726,0,0,0,0,0,0
ENSMUSG00000049313,367,410,293,377,218,396
ENSMUSG00000086360,0,0,26,0,0,0
ENSMUSG00000111767,0,0,0,0,0,0
ENSMUSG00000032018,867,504,841,328,712,300
ENSMUSG00000111074,0,0,0,0,0,0
ENSMUSG00000119090,0,0,0,0,0,0
ENSMUSG00000031928,390,81,325,71,314,209
ENSMUSG00000111817,0,2,0,24,28,0
ENSMUSG00000059658,0,0,0,0,0,0
ENSMUSG00000090023,0,0,0,0,0,0
ENSMUSG00000062270,1408,1066,735,725,1087,1028
ENSMUSG00000096647,0,1,1,1,2,0
ENSMUSG00000104263,0,0,0,0,0,0
ENSMUSG00000091908,0,0,25,0,0,0
ENSMUSG00000031932,0,0,0,0,0,0
ENSMUSG00000037705,0,0,0,0,0,0
ENSMUSG00000110937,0,0,0,0,0,0
ENSMUSG00000031933,0,0,0,0,0,0
ENSMUSG00000110995,0,0,0,0,0,0
ENSMUSG00000110766,0,0,0,0,0,0
ENSMUSG00000004661,132,84,178,41,96,149
ENSMUSG00000031934,299,255,404,307,196,212
ENSMUSG00000031936,0,0,0,0,0,0
ENSMUSG00000037287,294,315,149,365,210,257
ENSMUSG00002076491,0,0,0,0,0,0
ENSMUSG00000087456,0,0,0,0,0,0
ENSMUSG00000032017,0,0,0,9,0,10
ENSMUSG00002076682,0,0,0,0,0,0
ENSMUSG00002076740,0,0,0,0,0,0
ENSMUSG00000110749,0,0,0,0,0,0
ENSMUSG00000055720,56,160,106,79,267,64
ENSMUSG00000038264,0,0,0,0,0,16
ENSMUSG00000097604,0,0,0,0,0,0
ENSMUSG00000032363,0,4,0,0,0,0
ENSMUSG00000032323,0,0,0,0,0,0
ENSMUSG00000037410,656,605,655,472,515,457
ENSMUSG00000081520,0,2,31,23,23,0
ENSMUSG00000111666,0,0,0,0,0,0
ENSMUSG00000084652,0,0,0,0,0,0
ENSMUSG00000065881,0,0,0,0,0,0
ENSMUSG00000099366,0,0,0,0,0,0
ENSMUSG00000059495,831,494,553,499,486,581
ENSMUSG00000101938,0,0,0,0,0,0
ENSMUSG00000100663,0,0,0,0,0,0
ENSMUSG00000111133,0,0,0,0,0,0
ENSMUSG00000099512,0,0,0,0,0,0
ENSMUSG00000103547,0,0,0,0,0,0
ENSMUSG00000102076,0,0,0,0,0,0
ENSMUSG00000099406,0,0,0,0,0,0
ENSMUSG00000056904,33,40,44,23,5,27
ENSMUSG00000103938,0,0,0,0,0,0
ENSMUSG00000100568,0,0,0,0,0,0
ENSMUSG00000102814,0,0,0,1,0,0
ENSMUSG00000111210,0,0,0,0,0,0
ENSMUSG00000104286,0,0,0,0,0,0
ENSMUSG00000102568,0,0,0,0,0,0
ENSMUSG00000048503,0,0,0,0,0,0
ENSMUSG00000101608,0,0,0,0,0,0
ENSMUSG00000102406,0,0,0,0,0,0
ENSMUSG00000032368,0,0,23,0,0,0
ENSMUSG00000032015,0,0,0,0,0,0
ENSMUSG00000111864,0,0,0,0,0,0
ENSMUSG00000032014,0,28,0,26,0,0
ENSMUSG00000036972,27,0,0,0,0,0
ENSMUSG00000102803,0,0,0,0,0,0
ENSMUSG00000100341,0,0,0,0,0,0
ENSMUSG00000104216,0,0,0,0,0,0
ENSMUSG00000087871,0,0,0,0,0,0
ENSMUSG00000032013,0,23,1,58,0,30
ENSMUSG00000110823,0,0,0,0,0,0
ENSMUSG00000111829,0,0,0,0,0,0
ENSMUSG00000100836,0,0,0,0,0,0
ENSMUSG00000111110,0,0,0,0,0,0
ENSMUSG00000110988,27,0,0,0,0,1
ENSMUSG00000111400,0,0,0,0,0,0
ENSMUSG00000110808,0,0,0,0,0,0
ENSMUSG00000111334,0,0,0,28,0,0
ENSMUSG00000111129,0,0,0,0,0,0
ENSMUSG00000032012,69,72,11,0,29,95
ENSMUSG00000037716,0,0,0,27,0,0
ENSMUSG00000088044,0,0,0,0,0,0
ENSMUSG00000111758,0,0,3,0,0,0
ENSMUSG00000111637,0,0,0,0,0,0
ENSMUSG00000111283,0,0,0,0,0,0
ENSMUSG00000086624,0,0,0,0,0,0
ENSMUSG00000110815,0,0,0,0,0,0
ENSMUSG00000111229,0,0,0,0,0,0
ENSMUSG00000032011,0,0,0,0,0,0
ENSMUSG00000111409,0,0,0,0,0,0
ENSMUSG00000111415,0,0,0,0,0,0
ENSMUSG00000101822,0,0,0,0,0,0
ENSMUSG00000101734,0,0,0,0,0,0
ENSMUSG00000099823,22,0,0,0,0,0
ENSMUSG00000101309,0,0,3,19,31,0
ENSMUSG00000100294,0,0,0,0,0,0
ENSMUSG00000098171,0,0,0,0,0,0
ENSMUSG00000111630,0,0,0,0,0,0
ENSMUSG00000111352,0,0,0,0,0,0
ENSMUSG00000058173,25,0,35,27,0,11
ENSMUSG00000064889,0,0,0,0,0,0
ENSMUSG00000101949,0,0,0,0,0,0
ENSMUSG00000099359,0,0,0,0,0,0
ENSMUSG00000045414,181,124,196,108,122,201
ENSMUSG00000111019,0,0,0,0,0,0
ENSMUSG00000089551,0,0,0,0,0,0
ENSMUSG00000101595,0,0,0,0,0,0
ENSMUSG00000031129,92,121,19,176,48,46
ENSMUSG00000089709,0,0,0,0,0,0
ENSMUSG00000098251,0,0,0,0,0,0
ENSMUSG00000111087,0,0,0,0,0,0
ENSMUSG00000033350,0,0,0,0,0,0
ENSMUSG00000101281,0,0,0,0,0,0
ENSMUSG00000101459,0,0,0,0,0,0
ENSMUSG00000039977,0,0,0,0,0,0
ENSMUSG00000111299,0,0,0,0,0,0
ENSMUSG00000110882,0,0,0,0,0,0
ENSMUSG00000110786,0,0,0,0,0,0
ENSMUSG00000043885,1075,613,762,536,717,816
ENSMUSG00000111217,0,0,0,0,0,0
ENSMUSG00000050901,0,0,0,0,0,0
ENSMUSG00000032010,0,121,131,94,151,50
ENSMUSG00000053128,0,0,20,0,0,0
ENSMUSG00000074505,1167,1006,576,415,403,369
ENSMUSG00000111652,96,112,142,0,1,7
ENSMUSG00000090602,2,1,0,1,0,16
ENSMUSG00000111405,0,0,0,0,0,0
