Geneid,Test_Sample1,Test_Sample2,Test_Sample3,Control_Sample1,Control_Sample2,Control_Sample3
ENSMUSG00000038806,211,354,368,163,174,290
ENSMUSG00000052477,0,0,42,0,0,0
ENSMUSG00000103979,0,21,0,40,0,36
ENSMUSG00000064281,1,0,4,2,1,0
ENSMUSG00002076475,0,0,0,0,0,0
ENSMUSG00000118640,0,0,0,0,0,0
ENSMUSG00000104251,0,0,0,0,0,0
ENSMUSG00000061852,0,0,0,0,0,0
ENSMUSG00000089976,0,0,0,0,66,0
ENSMUSG00000101279,0,1,0,0,13,62
ENSMUSG00000066652,0,0,36,0,0,0
ENSMUSG00000025932,2038,1686,1389,1699,1181,895
ENSMUSG00002075819,0,0,0,0,6,0
ENSMUSG00000102588,0,0,0,0,0,0
ENSMUSG00000054493,0,0,35,0,0,0
ENSMUSG00000089844,0,0,0,0,0,2
ENSMUSG00000073631,0,0,0,0,0,0
ENSMUSG00000026520,68,64,44,52,0,0
ENSMUSG00000025930,0,0,0,0,0,0
ENSMUSG00000103492,0,0,0,0,0,0
ENSMUSG00000081201,2,0,0,0,0,2
ENSMUSG00000038793,0,0,0,0,0,0
ENSMUSG00000082193,0,2,2,72,2,1
ENSMUSG00000090128,0,0,0,0,0,0
ENSMUSG00000026384,467,344,496,367,201,630
ENSMUSG00000091876,0,0,0,0,0,0
ENSMUSG00000103146,36,0,64,168,60,84
ENSMUSG00000100436,0,0,0,0,0,0
ENSMUSG00000090277,0,0,0,0,0,0
ENSMUSG00000100042,0,0,0,0,0,0
ENSMUSG00000100636,0,0,0,0,0,0
ENSMUSG00000101224,0,0,36,0,0,0
ENSMUSG00000036975,0,0,0,2,56,148
ENSMUSG00000032769,0,0,0,0,0,0
ENSMUSG00000088159,0,0,0,0,0,0
ENSMUSG00000073737,2,1,6,2,0,3
ENSMUSG00000092083,0,0,0,0,0,0
ENSMUSG00000102937,0,0,0,0,0,0
ENSMUSG00000104149,0,0,0,0,0,0
ENSMUSG00000088829,0,0,0,0,0,0
ENSMUSG00000026519,34,96,149,159,136,155
ENSMUSG00000085563,0,0,0,0,0,0
ENSMUSG00000103930,0,0,0,0,0,0
ENSMUSG00000036962,0,0,0,0,0,0
ENSMUSG00000092245,0,0,0,0,0,0
ENSMUSG00000026387,0,0,2,0,0,0
ENSMUSG00000038776,314,468,535,521,125,325
ENSMUSG00000050777,0,44,1,45,0,26
ENSMUSG00000103516,0,0,0,0,0,0
ENSMUSG00000102858,0,0,0,0,0,0
ENSMUSG00000038768,0,0,0,0,0,0
ENSMUSG00000104390,0,0,0,0,0,0
ENSMUSG00000103328,0,0,0,0,0,0
ENSMUSG00000102219,0,0,0,0,0,0
ENSMUSG00000026516,1130,970,1142,1218,940,606
ENSMUSG00000103178,0,0,0,0,0,0
ENSMUSG00000062169,544,693,511,316,180,389
ENSMUSG00000026103,2484,1863,2447,2187,2819,2116
ENSMUSG00000099648,0,0,0,0,0,0
ENSMUSG00000065192,0,0,0,0,0,0
ENSMUSG00000002881,1445,1379,1461,1203,1325,1643
ENSMUSG00000097833,0,0,0,3,0,0
ENSMUSG00000101501,0,0,0,0,0,0
ENSMUSG00000100120,0,0,0,0,0,0
ENSMUSG00000099878,0,0,0,0,0,0
ENSMUSG00000100007,54,0,0,1,0,0
ENSMUSG00000058665,0,0,0,16,0,0
ENSMUSG00000099957,0,0,0,77,0,0
ENSMUSG00000101700,0,0,0,0,0,0
ENSMUSG00000104332,0,0,0,0,0,0
ENSMUSG00000043015,242,64,216,279,112,78
ENSMUSG00000103630,0,0,0,0,60,0
ENSMUSG00000038733,5893,3577,5381,4012,3791,4962
ENSMUSG00000003721,554,316,89,218,106,354
ENSMUSG00000104253,68,118,0,0,32,0
ENSMUSG00000054135,168,44,1,46,0,0
ENSMUSG00000101791,0,0,0,0,0,0
ENSMUSG00000081214,2,0,0,0,2,0
ENSMUSG00000103260,0,0,0,2,22,0
ENSMUSG00000041439,757,577,1054,363,907,707
ENSMUSG00000100302,0,0,0,50,50,66
ENSMUSG00000100230,0,0,0,0,0,0
ENSMUSG00000026514,0,0,0,0,0,14
ENSMUSG00000102276,0,0,0,55,0,0
ENSMUSG00000089888,0,0,0,0,0,0
ENSMUSG00000089927,0,0,0,0,0,0
ENSMUSG00000026102,178,47,317,119,173,291
ENSMUSG00000041426,197,86,145,69,80,97
ENSMUSG00000089802,0,0,17,0,0,0
ENSMUSG00000026339,1505,1098,684,524,1232,1073
ENSMUSG00000085857,0,15,0,0,0,0
ENSMUSG00000083582,0,0,1,0,0,0
ENSMUSG00000050534,0,56,0,0,0,0
ENSMUSG00000081130,0,0,0,0,0,0
ENSMUSG00000043629,0,0,0,0,0,52
ENSMUSG00000026100,0,0,0,0,0,0
ENSMUSG00000001674,454,365,202,202,86,205
ENSMUSG00000102006,0,0,0,0,0,0
ENSMUSG00000102488,0,0,0,0,0,0
ENSMUSG00000083584,0,0,0,0,0,0
ENSMUSG00000100913,0,0,0,0,0,0
ENSMUSG00002076253,0,0,0,0,0,0
ENSMUSG00000099960,0,0,0,0,0,0
ENSMUSG00000089274,0,0,0,0,0,0
ENSMUSG00000103263,0,0,0,0,0,0
ENSMUSG00000089190,0,0,0,0,0,0
ENSMUSG00000099451,0,0,0,0,0,0
ENSMUSG00000104180,0,0,0,0,0,0
ENSMUSG00000100762,0,0,0,0,0,0
ENSMUSG00000100405,0,0,0,0,0,0
ENSMUSG00000100525,0,0,0,0,0,0
ENSMUSG00000101495,0,0,0,0,0,0
ENSMUSG00000036707,3032,2942,2706,2074,2499,2741
ENSMUSG00000026223,905,666,967,684,275,558
ENSMUSG00000026224,0,0,0,0,0,0
ENSMUSG00000099767,0,0,0,0,0,51
ENSMUSG00000049608,0,0,0,0,0,0
ENSMUSG00000036815,0,0,33,11,0,0
ENSMUSG00000102801,0,0,0,0,0,0
ENSMUSG00000102681,0,0,0,0,0,0
ENSMUSG00000077472,0,0,0,0,0,0
ENSMUSG00000104410,0,0,0,0,0,0
ENSMUSG00000102521,0,0,0,0,16,0
ENSMUSG00000104205,0,0,0,47,0,0
ENSMUSG00000102902,0,0,0,0,0,0
ENSMUSG00000101985,0,0,0,0,0,0
ENSMUSG00000101994,0,0,0,0,0,0
ENSMUSG00000102940,0,0,0,0,0,0
ENSMUSG00000103914,0,0,0,0,0,0
ENSMUSG00000065340,0,0,0,0,0,0
ENSMUSG00000101006,0,0,0,0,0,0
ENSMUSG00000102240,0,0,0,0,0,0
ENSMUSG00000099574,0,0,0,0,0,0
ENSMUSG00000025939,309,202,376,327,126,333
ENSMUSG00000102457,14,32,141,38,0,0
ENSMUSG00000096141,2,0,0,0,0,0
ENSMUSG00000026094,834,654,801,295,519,370
ENSMUSG00000102405,0,0,0,0,0,0
ENSMUSG00000026341,6827,5211,6062,3773,5592,5537
ENSMUSG00000102063,0,0,0,0,0,0
ENSMUSG00000079658,364,147,416,390,176,414
ENSMUSG00000097744,0,0,0,0,0,0
ENSMUSG00000100959,0,0,0,0,0,0
ENSMUSG00000026342,298,546,411,336,283,280
ENSMUSG00000025940,115,90,295,328,294,118
ENSMUSG00000101015,0,0,0,0,0,0
ENSMUSG00000026343,0,0,0,0,0,0
ENSMUSG00000025779,203,353,382,61,505,461
ENSMUSG00000100093,0,0,0,0,0,0
ENSMUSG00000091020,1,1,0,0,0,0
ENSMUSG00000026344,0,0,3,0,0,0
ENSMUSG00000101640,0,0,0,0,0,0
ENSMUSG00000104133,0,0,0,0,0,0
ENSMUSG00000042686,58,0,0,0,0,0
ENSMUSG00000100110,0,0,0,0,0,0
ENSMUSG00000025777,0,0,0,0,0,0
ENSMUSG00000099899,0,0,0,0,0,0
ENSMUSG00000100272,0,0,0,0,0,0
ENSMUSG00000100398,0,0,0,0,0,0
ENSMUSG00000101589,0,0,1,14,2,0
ENSMUSG00000102048,0,0,0,0,0,0
ENSMUSG00000089534,0,0,0,0,0,0
ENSMUSG00000042807,0,0,0,0,0,0
ENSMUSG00000067780,0,0,0,0,0,0
ENSMUSG00000100053,0,0,0,0,0,8
ENSMUSG00000098443,0,0,0,0,0,0
ENSMUSG00000087949,0,0,0,0,0,0
ENSMUSG00000102868,0,0,0,0,0,0
ENSMUSG00000119657,0,0,0,0,0,0
ENSMUSG00000085125,0,0,0,0,0,0
ENSMUSG00000025776,0,0,0,0,0,0
ENSMUSG00000099895,0,0,0,0,0,0
ENSMUSG00000100554,0,0,0,0,0,0
ENSMUSG00000099473,0,0,0,0,0,0
ENSMUSG00000099591,0,0,0,0,0,0
ENSMUSG00000109887,0,0,0,0,0,0
ENSMUSG00000102001,0,0,0,0,0,0
ENSMUSG00000101717,0,0,0,0,0,0
ENSMUSG00000025983,0,0,74,0,0,0
ENSMUSG00000025774,1,0,0,0,1,0
ENSMUSG00000070977,0,0,0,0,0,0
ENSMUSG00000073735,0,0,0,0,0,0
ENSMUSG00000041303,195,327,424,261,376,359
ENSMUSG00000109809,0,0,0,0,0,0
ENSMUSG00000049690,0,0,0,0,0,0
ENSMUSG00000067773,0,0,0,0,0,0
ENSMUSG00000101685,0,0,0,0,0,0
ENSMUSG00000101306,0,0,0,0,0,0
ENSMUSG00000104519,0,0,0,2,0,0
ENSMUSG00000088800,0,0,0,0,0,0
ENSMUSG00000102723,0,0,0,0,0,0
ENSMUSG00000101644,0,0,0,0,0,0
ENSMUSG00000103824,0,0,0,0,0,0
ENSMUSG00000099433,0,0,0,0,0,0
ENSMUSG00000101600,0,0,0,0,0,0
ENSMUSG00000089787,0,0,0,0,0,0
ENSMUSG00000101385,0,0,0,0,0,0
ENSMUSG00000042596,0,0,0,0,0,0
ENSMUSG00000100720,1,0,0,0,0,0
ENSMUSG00000073678,2482,1548,1957,1433,1658,1269
ENSMUSG00000104136,226,121,92,130,40,8
ENSMUSG00000101130,0,0,0,0,0,0
ENSMUSG00000036155,2343,2006,1805,1328,1177,1074
ENSMUSG00000104039,56,0,0,40,6,0
ENSMUSG00000104378,180,175,366,125,102,52
ENSMUSG00000099471,59,0,44,0,5,89
ENSMUSG00000106307,0,0,0,0,0,0
ENSMUSG00002075922,0,0,0,0,0,0
ENSMUSG00000065687,0,0,8,16,0,0
ENSMUSG00000103390,0,42,0,0,0,0
ENSMUSG00000025927,0,0,0,40,0,0
ENSMUSG00000100538,0,0,0,0,0,0
ENSMUSG00000101117,0,0,0,0,0,0
ENSMUSG00000100204,0,0,0,0,0,0
ENSMUSG00002076883,0,0,0,0,0,0
ENSMUSG00000102597,0,0,0,0,0,0
ENSMUSG00000097260,0,0,0,0,0,0
ENSMUSG00000073482,0,0,0,0,0,0
ENSMUSG00000101768,0,0,0,0,0,0
ENSMUSG00000103325,0,0,0,0,0,0
ENSMUSG00000026347,48,0,86,21,0,50
ENSMUSG00000026348,0,0,46,0,0,0
ENSMUSG00000102014,0,0,0,0,0,0
ENSMUSG00000026510,558,34,134,223,271,136
ENSMUSG00000043760,0,0,0,0,0,0
ENSMUSG00000091806,0,0,0,0,0,0
ENSMUSG00000101853,0,0,0,0,0,0
ENSMUSG00000104095,0,0,0,0,0,0
ENSMUSG00000089914,0,0,0,0,0,0
ENSMUSG00000090142,0,0,0,0,0,0
ENSMUSG00000070175,0,0,0,0,0,0
ENSMUSG00000099906,0,0,0,58,0,0
ENSMUSG00000065559,0,0,0,0,0,0
ENSMUSG00000065480,0,0,0,0,0,0
ENSMUSG00000025929,0,0,0,0,0,0
ENSMUSG00000026349,2000,1504,1622,1023,1067,1501
ENSMUSG00000041872,0,0,0,0,0,0
ENSMUSG00000052331,960,638,674,647,715,1129
ENSMUSG00000026234,3972,4274,3909,2486,4557,4505
ENSMUSG00000101674,0,1,82,0,127,0
ENSMUSG00000102503,106,0,1,52,0,12
ENSMUSG00000064837,0,0,0,0,0,0
ENSMUSG00002075552,5,86,1,32,0,0
ENSMUSG00000104627,0,0,0,0,0,0
ENSMUSG00000102642,90,26,0,151,30,46
ENSMUSG00002076827,0,0,0,0,0,0
ENSMUSG00000064823,0,0,0,0,0,0
ENSMUSG00000073627,137,0,71,0,0,0
ENSMUSG00000026509,1518,1115,1815,1727,1723,1805
ENSMUSG00000110510,0,0,0,0,0,0
ENSMUSG00000102234,0,0,0,64,0,0
ENSMUSG00000104415,16,122,110,151,122,16
ENSMUSG00000026237,0,0,0,0,0,0
ENSMUSG00000036574,0,0,0,0,0,0
ENSMUSG00000101328,0,0,0,0,0,0
ENSMUSG00000051590,0,0,0,0,0,0
ENSMUSG00000041859,582,581,735,588,617,802
ENSMUSG00000099714,0,0,0,0,0,0
ENSMUSG00000102121,0,0,0,0,0,0
ENSMUSG00000088858,0,0,0,0,0,0
ENSMUSG00000097934,0,0,0,0,0,0
ENSMUSG00000026592,0,0,0,0,0,0
ENSMUSG00000109913,0,0,0,0,0,0
ENSMUSG00000025982,4741,3795,4017,2634,4367,4234
ENSMUSG00000103030,0,0,0,0,0,0
ENSMUSG00000026238,2761,2699,2008,1464,2517,2422
ENSMUSG00000025931,142,40,54,50,88,0
ENSMUSG00000077314,0,0,0,0,0,0
ENSMUSG00000100929,0,0,0,0,0,0
ENSMUSG00000041809,0,26,50,0,0,52
ENSMUSG00000026239,153,344,216,153,153,108
ENSMUSG00000102927,130,71,28,52,0,0
ENSMUSG00000025981,513,263,589,528,272,251
ENSMUSG00000101122,0,51,0,36,0,0
ENSMUSG00000041779,735,280,802,211,302,576
ENSMUSG00000099971,0,0,0,38,0,0
ENSMUSG00000100819,0,0,0,0,0,0
ENSMUSG00000036104,604,660,569,278,374,744
ENSMUSG00000025933,0,0,0,0,8,0
ENSMUSG00000102633,0,0,0,0,0,0
ENSMUSG00000026240,344,178,240,220,104,38
ENSMUSG00002075077,0,0,0,0,0,0
ENSMUSG00000103609,0,0,0,0,0,0
ENSMUSG00000070565,336,256,213,281,91,328
ENSMUSG00000026241,0,0,0,0,0,0
ENSMUSG00000102326,42,0,0,0,0,0
ENSMUSG00000102391,0,0,16,90,0,0
ENSMUSG00000087632,0,0,0,0,0,0
ENSMUSG00000103808,0,0,0,36,0,0
ENSMUSG00000025980,1244,705,727,717,660,1089
ENSMUSG00000073676,350,307,249,250,128,186
ENSMUSG00000100736,0,0,0,0,0,0
ENSMUSG00000089670,31,38,45,20,1,2
ENSMUSG00000025934,288,323,218,27,249,187
ENSMUSG00000099343,0,0,0,56,0,0
ENSMUSG00000096375,0,0,0,0,0,0
ENSMUSG00000036086,585,632,527,414,90,447
ENSMUSG00000099760,0,0,0,177,53,0
ENSMUSG00000104164,515,52,309,115,143,0
ENSMUSG00000058603,7,91,48,114,50,75
ENSMUSG00000102782,36,0,56,132,0,58
ENSMUSG00000103999,1,0,0,0,0,0
ENSMUSG00000033488,52,66,0,0,24,58
ENSMUSG00000087093,0,0,0,0,0,0
ENSMUSG00000093963,0,0,0,0,0,0
ENSMUSG00000067750,0,0,0,0,0,0
ENSMUSG00000086194,0,0,0,0,0,0
ENSMUSG00000094436,0,0,0,0,0,0
ENSMUSG00000041722,0,0,0,0,0,0
ENSMUSG00000025979,653,552,491,238,514,725
ENSMUSG00000085507,0,0,0,0,0,0
ENSMUSG00000061863,0,0,57,0,22,0
ENSMUSG00000094926,0,0,0,0,0,0
ENSMUSG00000085079,0,0,0,0,0,0
ENSMUSG00000085679,0,0,0,0,0,0
ENSMUSG00000053333,428,255,515,476,200,491
ENSMUSG00000100225,50,0,0,0,0,0
ENSMUSG00000100768,118,121,2,144,172,112
ENSMUSG00000104121,91,136,1,126,0,63
ENSMUSG00000102383,216,65,214,42,113,79
ENSMUSG00000104400,104,0,68,52,43,16
ENSMUSG00000102293,1,70,0,0,0,0
ENSMUSG00000102649,0,0,6,0,0,0
ENSMUSG00000084106,434,402,280,102,75,251
ENSMUSG00000102571,0,0,56,114,0,89
ENSMUSG00000099401,30,0,0,0,0,18
ENSMUSG00000102956,0,0,0,0,0,0
ENSMUSG00000103984,50,34,174,38,90,0
ENSMUSG00000025978,42,0,50,0,52,0
ENSMUSG00000046994,470,138,320,208,352,226
ENSMUSG00000101625,0,0,2,0,0,0
ENSMUSG00000026246,0,0,0,9,0,0
ENSMUSG00000079440,0,0,0,0,0,0
ENSMUSG00000100940,0,0,0,0,21,0
ENSMUSG00000028033,0,0,0,0,0,0
ENSMUSG00000036500,0,0,0,0,0,0
ENSMUSG00000099839,0,0,0,0,0,0
ENSMUSG00000104138,0,0,0,0,0,0
ENSMUSG00000082935,0,96,4,0,12,0
ENSMUSG00000103748,0,0,0,0,0,0
ENSMUSG00000025977,0,60,0,0,0,46
ENSMUSG00000100215,0,0,3,0,0,1
ENSMUSG00000101945,0,0,0,0,0,0
ENSMUSG00000101085,0,0,0,0,0,0
ENSMUSG00000038349,8,84,0,30,0,6
ENSMUSG00000102145,20,0,54,57,0,0
ENSMUSG00000100309,0,0,0,0,0,0
ENSMUSG00000056211,3811,3717,5234,2852,2799,3583
ENSMUSG00000102831,0,0,0,0,0,0
ENSMUSG00000101535,22,0,0,0,0,21
ENSMUSG00000099950,0,0,0,0,0,0
ENSMUSG00000104239,174,78,183,184,232,94
ENSMUSG00000102491,0,0,0,0,0,0
ENSMUSG00000102179,112,234,208,57,170,40
ENSMUSG00000103497,165,0,106,0,0,0
ENSMUSG00000100372,0,0,0,0,0,0
ENSMUSG00000065520,0,0,0,0,11,17
ENSMUSG00000100944,0,0,2,0,0,0
ENSMUSG00000101332,0,0,0,0,0,0
ENSMUSG00000045336,0,0,0,0,0,0
ENSMUSG00000026247,0,0,0,50,0,0
ENSMUSG00000026353,1363,921,1478,786,1012,1357
ENSMUSG00000036480,0,0,0,0,0,0
ENSMUSG00000026589,0,0,0,0,0,0
ENSMUSG00000103021,0,0,0,0,0,0
ENSMUSG00000103501,0,0,0,0,0,0
ENSMUSG00000026354,0,0,0,0,0,0
ENSMUSG00000102245,0,0,0,0,0,0
ENSMUSG00000103962,0,0,0,0,0,0
ENSMUSG00000102789,0,0,0,0,0,0
ENSMUSG00000004031,0,0,0,58,0,0
ENSMUSG00000026251,0,0,0,0,0,0
ENSMUSG00000026355,1558,936,1245,786,799,964
ENSMUSG00000038331,1,112,128,216,216,56
ENSMUSG00000104310,0,0,0,0,0,0
ENSMUSG00002075847,0,0,0,0,0,0
ENSMUSG00000099945,0,0,0,0,0,0
ENSMUSG00000101429,0,0,0,0,0,0
ENSMUSG00000101129,0,0,0,0,0,0
ENSMUSG00000038323,92,278,242,64,96,80
ENSMUSG00000026356,1022,997,970,324,705,667
ENSMUSG00000088196,0,0,0,0,0,0
ENSMUSG00000100152,0,0,0,0,0,0
ENSMUSG00000100941,0,0,0,0,0,0
ENSMUSG00000088432,0,0,0,0,0,0
ENSMUSG00000026253,0,0,0,30,1,0
ENSMUSG00000100078,19,2,4,19,3,1
ENSMUSG00000045382,1129,883,1031,1008,1141,1223
ENSMUSG00000099403,0,0,0,0,2,0
ENSMUSG00000097283,0,0,2,0,2,2
ENSMUSG00000064737,0,0,0,0,0,0
ENSMUSG00000048495,174,191,66,76,44,89
ENSMUSG00000025971,148,125,97,62,152,91
ENSMUSG00000077776,0,0,0,0,0,0
ENSMUSG00002076848,0,0,0,0,0,0
ENSMUSG00000101826,0,0,0,0,0,0
ENSMUSG00000102685,0,0,0,0,0,0
ENSMUSG00000101151,0,0,0,0,0,0
ENSMUSG00000042581,0,0,0,1,0,48
ENSMUSG00000103742,0,0,0,0,0,0
ENSMUSG00000103637,0,0,0,0,0,0
ENSMUSG00000104130,0,0,0,0,0,0
ENSMUSG00000089648,36,0,0,0,0,0
ENSMUSG00000094122,8,10,1,2,2,7
ENSMUSG00000102800,0,0,0,0,0,0
ENSMUSG00000103803,0,0,0,0,0,0
ENSMUSG00000103281,0,0,0,0,0,0
ENSMUSG00000100623,0,0,0,0,0,0
ENSMUSG00000086633,0,0,0,0,0,0
ENSMUSG00000026401,0,0,0,0,0,0
ENSMUSG00000087691,0,0,0,0,0,0
ENSMUSG00000086825,0,0,0,0,0,0
ENSMUSG00000090533,0,0,0,0,0,0
ENSMUSG00000103305,0,0,0,0,0,0
ENSMUSG00000026399,0,0,0,40,0,0
ENSMUSG00000104007,0,0,0,0,0,0
ENSMUSG00000102139,0,0,0,0,0,0
ENSMUSG00000102743,0,0,0,0,0,0
ENSMUSG00000103751,0,0,0,0,0,0
ENSMUSG00000039384,0,49,38,0,114,0
ENSMUSG00000044854,0,0,0,28,0,0
ENSMUSG00000102682,0,0,0,0,0,0
ENSMUSG00000102794,0,0,1,0,0,0
ENSMUSG00000104419,0,0,0,0,0,0
ENSMUSG00000101574,0,0,0,0,0,0
ENSMUSG00000089057,0,0,0,0,0,0
ENSMUSG00000103308,0,0,0,0,0,0
ENSMUSG00000102606,0,0,0,0,0,0
ENSMUSG00000103314,0,0,0,0,0,0
ENSMUSG00000092578,0,0,0,0,0,0
ENSMUSG00000042554,0,0,0,0,0,0
ENSMUSG00000064395,0,0,0,0,0,0
ENSMUSG00000039377,143,95,84,114,262,110
ENSMUSG00000102158,0,0,0,0,0,0
ENSMUSG00000026254,494,662,877,716,389,540
ENSMUSG00000101468,0,0,0,0,0,0
ENSMUSG00000026405,0,0,0,0,0,0
ENSMUSG00000101227,0,0,0,0,0,0
ENSMUSG00000088318,0,0,0,0,0,0
ENSMUSG00000073730,0,0,0,0,0,0
ENSMUSG00000089553,0,0,0,0,0,0
ENSMUSG00000101904,0,0,0,0,0,0
ENSMUSG00000102766,0,0,0,0,0,0
ENSMUSG00000100257,0,0,0,0,0,0
ENSMUSG00000065405,0,0,0,0,0,0
ENSMUSG00000097970,0,0,0,0,0,0
ENSMUSG00000065567,0,0,0,0,0,0
ENSMUSG00000100775,0,0,0,0,0,0
ENSMUSG00000101226,0,0,0,0,0,0
ENSMUSG00000026255,0,0,0,0,0,0
ENSMUSG00000089821,0,0,0,0,0,0
ENSMUSG00000026158,485,428,591,107,205,238
ENSMUSG00000097920,0,0,0,0,0,0
ENSMUSG00000099503,0,0,0,0,0,0
ENSMUSG00000026156,72,0,0,55,44,0
ENSMUSG00000073481,248,442,384,173,40,106
ENSMUSG00000088559,0,0,0,0,0,0
ENSMUSG00002076207,0,0,1,0,0,0
ENSMUSG00000039349,0,0,0,0,0,0
ENSMUSG00000026587,1,0,0,0,0,0
ENSMUSG00000103762,0,0,0,0,0,0
ENSMUSG00000103971,0,0,0,0,0,0
ENSMUSG00000070103,0,0,0,0,0,0
ENSMUSG00000102508,0,0,0,0,0,0
ENSMUSG00000102618,0,0,0,0,0,0
ENSMUSG00000026620,0,0,0,0,0,0
ENSMUSG00000102784,0,0,0,0,0,0
ENSMUSG00000103942,0,0,0,0,0,0
ENSMUSG00000103478,0,0,0,0,0,0
ENSMUSG00000104461,0,0,0,0,0,0
ENSMUSG00000026155,399,248,624,150,218,360
ENSMUSG00000026154,36,98,58,20,0,33
ENSMUSG00000102495,0,0,0,0,0,0
ENSMUSG00000073530,0,0,0,53,0,0
ENSMUSG00000047661,0,0,0,0,0,0
ENSMUSG00000104014,0,0,0,0,0,0
ENSMUSG00000061992,0,0,0,0,0,0
ENSMUSG00000104169,0,0,0,0,0,0
ENSMUSG00000038305,0,0,35,0,0,0
ENSMUSG00000091283,0,0,0,0,0,0
ENSMUSG00000054770,236,64,106,307,254,190
ENSMUSG00000026039,106,113,358,218,119,206
ENSMUSG00000040782,2089,1278,1612,1259,1681,1312
ENSMUSG00000103572,26,84,201,135,102,84
ENSMUSG00000103186,221,69,193,224,0,56
ENSMUSG00002074853,0,0,0,0,0,0
ENSMUSG00000105399,0,0,0,0,0,26
ENSMUSG00000103289,0,0,0,0,0,0
ENSMUSG00000103389,0,0,0,0,0,0
ENSMUSG00000039318,2490,2331,3406,2178,2553,2714
ENSMUSG00002075146,0,0,0,0,0,0
ENSMUSG00000105770,0,17,0,29,0,0
ENSMUSG00000103613,0,6,1,0,0,85
ENSMUSG00000063558,56,0,20,94,46,0
ENSMUSG00000026153,133,162,114,139,138,172
ENSMUSG00000102398,0,0,0,0,0,0
ENSMUSG00000097670,0,0,0,0,0,0
ENSMUSG00000026409,149,101,175,0,83,146
ENSMUSG00000015829,0,0,0,0,0,46
ENSMUSG00000103225,0,0,0,0,0,0
ENSMUSG00000046404,308,373,420,257,342,216
ENSMUSG00000104515,0,0,44,0,140,0
ENSMUSG00000073528,0,0,0,0,0,0
ENSMUSG00000103719,0,0,0,0,0,0
ENSMUSG00000088145,0,0,0,0,0,0
ENSMUSG00000104111,0,0,0,0,0,0
ENSMUSG00000042510,1,0,0,0,0,0
ENSMUSG00000100106,0,0,0,0,0,0
ENSMUSG00000090394,14,102,167,177,197,110
ENSMUSG00000064294,0,0,0,0,0,0
ENSMUSG00000026729,0,0,0,0,0,0
ENSMUSG00000089275,0,0,0,0,0,0
ENSMUSG00000026415,0,0,0,0,0,0
ENSMUSG00000026618,613,575,1305,713,441,761
ENSMUSG00000104368,7,0,0,0,0,0
ENSMUSG00000065581,0,0,0,0,0,0
ENSMUSG00000065562,0,0,0,0,0,0
ENSMUSG00000102526,0,0,0,0,0,0
ENSMUSG00000026417,0,0,0,0,1,0
ENSMUSG00000026725,0,0,0,0,0,0
ENSMUSG00000038242,0,0,0,107,0,0
ENSMUSG00000089822,0,0,83,0,0,7
ENSMUSG00000026617,397,198,340,268,122,0
ENSMUSG00000058267,148,45,103,194,82,89
ENSMUSG00000097261,0,0,0,0,0,0
ENSMUSG00000014226,604,527,881,355,624,345
ENSMUSG00000103006,0,0,0,0,0,0
ENSMUSG00000079554,0,0,26,0,60,0
ENSMUSG00000103839,0,0,122,0,0,0
ENSMUSG00000016529,52,52,48,0,0,0
ENSMUSG00000026147,0,0,0,0,0,11
ENSMUSG00000016528,1793,2141,1833,1506,1882,1381
ENSMUSG00000088705,0,0,0,0,0,0
ENSMUSG00000102856,523,465,639,711,595,573
ENSMUSG00002075689,0,0,0,0,0,0
ENSMUSG00000051223,3316,2329,2875,2576,2946,3084
ENSMUSG00000016526,50,0,0,44,0,0
ENSMUSG00000026615,2561,2389,3542,2508,2509,2130
ENSMUSG00000051295,42,0,57,0,56,0
ENSMUSG00000118510,0,0,0,0,0,0
ENSMUSG00000026614,0,0,0,0,0,0
ENSMUSG00000103799,0,0,0,0,0,0
ENSMUSG00000102546,0,0,0,0,0,0
ENSMUSG00000039246,0,0,68,0,0,0
ENSMUSG00000103056,0,0,0,0,0,0
ENSMUSG00002076007,0,0,0,0,0,0
ENSMUSG00000103449,0,0,0,0,0,0
ENSMUSG00000102790,0,0,0,0,0,0
ENSMUSG00000102217,0,0,0,0,0,0
ENSMUSG00000103690,0,0,0,0,0,0
ENSMUSG00000048000,1791,997,1314,687,1208,1186
ENSMUSG00000119117,0,0,0,0,2,54
ENSMUSG00000079436,20,0,0,0,0,0
ENSMUSG00002076368,0,0,0,56,0,0
ENSMUSG00000026141,0,0,100,58,0,0
ENSMUSG00000026258,0,0,0,0,0,0
ENSMUSG00000077463,0,0,0,0,0,0
ENSMUSG00000099997,1,0,0,2,0,1
ENSMUSG00000100131,3161,2256,2933,1838,1783,1701
ENSMUSG00000067736,496,545,527,274,197,243
ENSMUSG00000026034,2453,1355,2110,1791,1562,1710
ENSMUSG00000101939,761,433,703,36,37,57
ENSMUSG00000101111,1274,1163,1477,837,837,650
ENSMUSG00000026721,493,132,115,343,232,222
ENSMUSG00000100862,3257,2659,3800,2397,2312,2132
ENSMUSG00000102070,3669,2607,4383,2365,2531,2180
ENSMUSG00000101249,1446,1563,2009,1280,1137,1163
ENSMUSG00000039239,0,0,0,133,8,0
ENSMUSG00000089045,0,0,0,0,0,0
ENSMUSG00000100393,0,0,0,0,0,0
ENSMUSG00000102619,60,0,0,0,36,0
ENSMUSG00000001305,145,4,51,140,61,8
ENSMUSG00000097784,0,0,0,60,0,0
